product_id,product_name,category,cost_per_unit,price_per_unit,stock_level,supplier_id,warehouse_id
8863,contain,Food,809.2637990126101,586.4614529103109,489,279,143
8864,painting,Furniture,683.6174101613916,832.3243004052773,178,383,42
8865,front,Clothing,905.6803313487167,1882.8465806000343,249,333,187
8866,hospital,Electronics,898.4885187449723,538.3667351294755,324,35,85
8867,represent,Books,62.62254458270887,1088.4392901134133,360,401,96
8868,major,Food,613.3519431039153,93.0555789080389,5,266,112
8869,head,Food,133.42474061651976,1258.4829308879728,157,232,32
8870,wear,Clothing,87.68392562661418,1863.6435164400702,230,38,80
8871,per,Electronics,453.79437437242325,1775.2496004380434,116,462,45
8872,you,Clothing,106.62156445025323,1028.83998022369,261,83,5
8873,society,Clothing,730.6233592814668,1316.8018459404736,316,32,159
8874,may,Books,969.2513034025237,1161.1064783259067,321,54,153
8875,ago,Food,573.8871282052618,180.59977610064226,127,225,184
8876,notice,Furniture,242.81718086606972,359.51079940965445,28,313,1
8877,research,Food,844.7743276101415,1929.4437638010315,339,107,61
8878,game,Food,854.5723411807257,549.1389588997628,228,473,67
8879,stuff,Books,735.4581126407504,799.6759713879787,129,25,67
8880,level,Furniture,618.9808629652174,1042.441400511289,29,398,170
8881,send,Electronics,869.1145302042067,1959.307652317016,179,45,96
8882,ever,Furniture,171.65876517758346,1395.4873371480642,164,428,94
8883,interview,Electronics,932.2841250806043,1277.7170705742121,160,118,59
8884,near,Furniture,947.7311177184625,1072.5799462596756,320,294,178
8885,theory,Clothing,873.2724502571621,1416.3151084593865,398,125,34
8886,lay,Furniture,258.1554143643524,1344.830986530276,288,36,112
8887,phone,Books,859.5966024475229,1810.539739908915,494,344,68
8888,morning,Electronics,502.6618297193148,1106.5788454610142,265,489,182
8889,door,Food,598.9809350268171,871.9300469714551,467,380,142
8890,mission,Books,842.1946162791037,1623.965954724549,395,423,160
8891,attorney,Electronics,39.28701609978515,1609.577502639296,432,167,198
8892,civil,Electronics,369.3131662538893,381.18105412357056,435,269,107
8893,decade,Food,817.536443472021,511.7443958200885,388,194,81
8894,this,Clothing,815.8152359637058,1919.3446095344261,297,418,8
8895,if,Books,850.2010476141035,916.0135998456503,25,124,163
8896,appear,Food,177.52374113809637,1063.3383582358197,145,271,24
8897,change,Food,708.8277520456804,654.812242930629,175,58,3
8898,listen,Clothing,155.0383071003644,988.0884946498393,8,368,81
8899,that,Books,787.2470288615151,1499.545384031529,314,59,36
8900,design,Food,252.67474440996241,990.5729400541668,109,450,179
8901,style,Clothing,740.4395503110765,663.8301259193971,129,308,104
8902,cultural,Books,460.45160234269275,237.20195856903425,2,217,81
8903,provide,Furniture,986.4008299072447,1860.1099650483025,10,69,185
8904,heart,Electronics,584.0948924417881,1749.7327544636964,347,482,59
8905,onto,Clothing,636.2535705780833,1593.1616395319581,117,244,94
8906,with,Electronics,374.4818787127746,1403.4383794930018,411,103,22
8907,though,Furniture,737.1749562689588,1055.2442746786378,397,5,165
8908,quite,Food,499.93678469378665,1799.9237329387781,319,299,126
8909,her,Food,27.885968744905504,1593.8179499542473,11,264,12
8910,blood,Books,612.4957818968887,1641.2211415577021,398,241,149
8911,later,Clothing,832.1549945250679,653.6234223489596,96,334,143
8912,marriage,Clothing,244.43375235984615,875.7436331346767,464,349,12
8913,level,Books,228.85311753433277,1428.2644150403542,380,222,86
8914,board,Electronics,612.7973212880778,773.5714912551199,93,319,103
8915,common,Food,819.799483661239,1013.2505738871879,102,229,56
8916,peace,Food,257.12413446514006,1310.7002870249908,98,452,106
8917,act,Clothing,932.9400247306087,903.628883089348,282,419,144
8918,person,Clothing,928.1134831147335,1596.4272339676354,453,455,33
8919,course,Books,208.531305188854,276.74373582480416,467,474,117
8920,first,Furniture,271.14656793624755,1450.2101940749337,295,32,171
8921,design,Electronics,703.5928228386798,333.159618191992,348,491,49
8922,at,Furniture,952.2157779341817,1878.7873271106255,156,353,78
8923,own,Furniture,712.7838618885515,662.3734773551696,145,374,18
8924,water,Clothing,450.4510493223326,1601.0931040269686,421,24,144
8925,include,Clothing,177.31133296223808,1066.7631073119182,364,306,168
8926,pretty,Clothing,466.39975035122495,227.61977984635456,211,374,195
8927,side,Furniture,610.7001140508489,1186.0443660626443,155,187,107
8928,treatment,Electronics,337.6423997670838,1828.7465869210112,242,449,190
8929,time,Clothing,515.155242988089,356.6070886539127,76,477,90
8930,evidence,Food,138.91198704541887,676.5485512536218,323,128,79
8931,president,Electronics,457.66622346746055,906.3594083675933,378,112,100
8932,research,Food,99.86806074025846,586.3534735142747,452,493,155
8933,great,Electronics,58.59786244950069,1890.369975735904,175,294,118
8934,draw,Clothing,858.667516443334,786.1255163765078,111,422,120
8935,fire,Books,213.03076830461416,1333.2210140470734,459,149,127
8936,exactly,Clothing,579.403775836654,486.63769052162854,418,151,81
8937,office,Furniture,157.4929308258925,478.42657808921405,18,174,142
8938,right,Furniture,269.90229520019847,392.9062044276813,291,197,194
8939,true,Electronics,367.72602557178953,897.8839138771104,274,255,155
8940,enjoy,Furniture,152.23967199122254,1089.0734944656053,238,414,54
8941,tax,Clothing,55.50267404099922,70.95892321558446,198,168,88
8942,film,Food,878.3882039978309,1674.2006838455734,162,82,188
8943,voice,Clothing,21.714507520974408,1049.8700904356429,417,70,168
8944,agent,Electronics,70.70777300671713,356.55935066204245,384,325,173
8945,cultural,Furniture,807.0214392198214,181.22195938082808,200,426,99
8946,image,Food,289.1882534053255,173.23862940218967,234,402,68
8947,feel,Books,725.5920981035504,552.4047993741315,383,443,196
8948,can,Food,154.7634917257346,1023.6196885434088,340,13,191
8949,think,Food,244.90893111075215,1727.4670952058468,498,119,168
8950,event,Clothing,577.0487514310236,1810.782582437262,468,212,41
8951,those,Books,988.7494801043906,1673.0394439598376,43,102,189
8952,trade,Electronics,82.71002545763095,690.6987628354111,82,277,193
8953,shake,Electronics,406.5490520020139,647.7876158268937,27,196,1
8954,skill,Food,52.65016030586556,1975.5437730522453,304,77,9
8955,especially,Food,207.23417822941514,1378.4972284755447,69,338,75
8956,how,Furniture,908.3963165701196,644.6562854522065,199,333,80
8957,bank,Books,105.49550275187197,691.7062970333668,406,205,93
8958,great,Food,858.2873621618772,897.5566566558591,418,487,143
8959,enough,Furniture,186.02520572898044,1262.523060758433,427,229,59
8960,note,Books,863.1669980723269,1801.0593619447739,461,189,194
8961,plant,Electronics,542.6417435043185,436.69888340799804,372,99,10
8962,American,Furniture,879.4246074845751,214.58662548470204,480,422,177
8963,tend,Books,160.18660820500523,841.2166417107535,216,424,139
8964,born,Furniture,764.4161857947478,528.6381910906243,124,411,30
8965,respond,Food,683.8916101197709,1173.2637132062516,16,442,23
8966,ready,Clothing,547.5040535190328,1413.468932437472,126,218,22
8967,natural,Electronics,812.4814709668633,655.9351097489883,14,460,179
8968,treat,Food,651.7932641827692,1386.6300132808778,39,194,42
8969,official,Food,878.2764553616721,719.1371469727229,199,43,29
8970,cut,Books,387.2515253177104,1288.1878723492111,108,378,173
8971,ready,Furniture,594.0239464910769,1284.4685731574298,268,124,161
8972,actually,Electronics,871.8948341499546,592.4114216722053,468,20,167
8973,everything,Food,222.66592346309326,1289.6593658348968,353,419,65
8974,policy,Books,490.88394305068573,792.8624366611289,311,311,178
8975,suddenly,Electronics,961.1344035113823,706.0871415032973,390,330,112
8976,bring,Furniture,478.8657834797376,614.1111067796606,40,328,86
8977,financial,Food,260.3011507435849,724.0082572618635,347,168,48
8978,car,Food,357.56547635580586,1584.1525395192384,269,46,37
8979,significant,Food,886.2332781797121,528.0986876364085,69,484,86
8980,loss,Electronics,955.3342083798748,1379.8754400353039,152,223,161
8981,seem,Electronics,950.6065662592779,1806.2101407127552,458,79,134
8982,game,Electronics,701.9529680488855,733.3364350173962,187,170,91
8983,adult,Electronics,514.5058699363663,107.54852576505579,430,402,70
8984,drop,Books,190.86204555826842,97.98175679373071,352,246,55
8985,artist,Clothing,131.9888019497599,322.03063228309344,457,271,172
8986,partner,Books,69.16894156493277,264.5874440423979,241,467,50
8987,must,Food,27.537760413879564,1508.7662372492948,227,472,54
8988,few,Books,879.3355548846253,624.9588979693766,428,99,191
8989,person,Furniture,810.995452645311,1322.3940585213343,204,322,105
8990,subject,Electronics,572.1431666954661,132.7880996644592,267,141,16
8991,in,Furniture,998.7360219923368,626.693538352378,118,109,128
8992,me,Furniture,953.5215514796247,506.5851576206969,317,313,47
8993,then,Food,658.5578810075593,589.9169951871075,292,137,185
8994,cultural,Electronics,469.92882136985094,421.89964981090895,456,121,130
8995,nice,Furniture,160.6490089519983,1254.9362411495235,394,99,165
8996,set,Food,520.4378672018088,1342.2120958305004,462,66,93
8997,herself,Electronics,166.166236156672,339.5077064423576,222,494,23
8998,hit,Clothing,404.46679120372715,1495.2346699987777,385,144,141
8999,authority,Food,943.2216273484235,537.5886787043264,63,110,115
9000,Democrat,Books,348.55919944228106,601.6988798741526,396,484,65
9001,election,Electronics,161.25940090703244,1666.176260745064,5,130,48
9002,cause,Furniture,586.5726381938525,1807.2735347788246,334,400,7
9003,discover,Furniture,606.3405323861974,1658.2748112634254,292,328,159
9004,phone,Books,201.8662000432367,338.1374996843118,145,257,191
9005,two,Books,204.62072170614064,1998.5718884382134,442,210,173
9006,thank,Furniture,989.6542934115787,1360.7030588256182,150,246,56
9007,area,Electronics,250.84826213358988,1045.803812004373,159,361,192
9008,go,Food,839.8101144357482,1911.9407451191994,410,154,22
9009,both,Books,475.6205872905197,1643.8917710818573,269,428,63
9010,receive,Books,440.63934652360075,1398.8989272760366,447,133,80
9011,serve,Books,302.0127920021149,1684.8746345401598,451,21,28
9012,like,Clothing,776.0875389234075,801.659837391956,491,35,172
9013,heart,Electronics,881.8542696571393,1384.6549686084163,319,360,103
9014,name,Electronics,268.51618694348946,421.63103652304767,11,476,142
9015,apply,Electronics,104.14570265562284,1976.6012387708492,69,310,85
9016,yourself,Electronics,145.55035735675378,1198.5143151821367,192,474,147
9017,lawyer,Electronics,794.8754994185816,1637.7626324988496,102,224,188
9018,successful,Furniture,441.46864220642954,844.3127670355162,452,124,77
9019,discuss,Books,140.59551182661568,1529.2481975866024,32,240,2
9020,kitchen,Furniture,346.8853243554283,805.4005539652529,202,434,51
9021,personal,Clothing,519.0931280245225,1200.5099195731366,266,364,78
9022,keep,Food,853.5311670065581,1567.3628905883088,108,300,162
9023,discuss,Books,645.3258216829232,277.1241309276652,54,341,82
9024,perhaps,Clothing,184.27247306920074,745.7324101708141,439,4,51
9025,heart,Furniture,167.11568523475307,1112.627050503389,338,123,147
9026,movement,Food,418.21087347698926,701.2955268719301,190,42,164
9027,ask,Clothing,84.44091922473882,652.8761077735346,239,169,118
9028,part,Food,758.0214233310343,599.2449746862887,439,420,154
9029,season,Clothing,407.4392821007344,494.194052528255,343,280,163
9030,cost,Furniture,349.5935350535764,1705.3638969834797,338,225,63
9031,team,Food,514.0172490675214,1851.1938023311552,291,389,104
9032,run,Clothing,711.8672357252193,1415.3304239048398,323,185,132
9033,language,Furniture,573.6534750481215,108.49904989189963,321,323,85
9034,floor,Books,804.3787539047672,1583.1547305015538,273,11,3
9035,interesting,Furniture,633.0689382314163,1087.2826901749622,42,173,5
9036,and,Furniture,790.0905647341812,1528.314671373032,443,96,157
9037,charge,Books,699.8144508290281,902.8098286425179,198,278,119
9038,decide,Furniture,201.19161186109912,130.4997340326137,377,139,19
9039,age,Books,61.83090568394078,1379.402722459756,121,166,115
9040,western,Books,904.3628324983478,916.0505604310167,395,187,145
9041,main,Books,946.1996037282634,1754.3848163132307,334,86,34
9042,spend,Clothing,729.6629736651574,1489.3689768017834,497,388,20
9043,office,Food,726.9637644689896,751.1454081667282,284,231,156
9044,open,Clothing,277.4456096891684,1461.9598215784463,295,451,73
9045,several,Books,547.0172917930146,1015.656768926585,182,138,195
9046,quickly,Food,992.3172670675622,438.91570690611303,100,485,138
9047,necessary,Food,857.5821620893194,868.7783229084325,11,19,149
9048,Democrat,Books,311.3504090264767,483.9966692918595,371,338,116
9049,she,Food,308.0354070409115,59.704213879835365,233,156,4
9050,much,Food,488.74151823657854,531.2517584988345,442,95,22
9051,somebody,Clothing,410.55267950610664,458.56658552108814,117,17,71
9052,soon,Food,377.4415158173729,58.456971939457944,424,280,190
9053,share,Books,630.7021897180423,1578.6544677954248,388,385,12
9054,size,Electronics,21.377544937202185,200.12062943316172,64,261,139
9055,month,Electronics,765.7062396729441,925.6651941808201,176,160,150
9056,economy,Electronics,742.6524667090271,864.8721926092766,454,309,157
9057,certainly,Books,832.0224237887543,403.74582874580983,486,81,189
9058,here,Electronics,843.0361665737453,1935.3935877478928,83,185,61
9059,Republican,Clothing,570.7356978128638,1227.2805296073739,415,213,27
9060,clear,Books,782.2731962670578,1636.3504391634299,2,489,175
9061,kind,Books,497.47117422571404,1017.4740866081529,299,427,84
9062,spend,Books,952.0145380541175,1459.4832388771804,217,342,142
9063,worry,Food,198.79154448956038,1941.0694562079282,242,359,7
9064,vote,Food,916.4609211531603,729.390556916048,297,167,143
9065,man,Food,265.94505765504584,1033.3145127843936,60,418,174
9066,forget,Furniture,111.6961399499835,1053.3469524494128,368,206,156
9067,able,Clothing,444.71340293289774,1984.3898918320704,203,336,171
9068,establish,Books,618.7680699918988,504.54333546481547,430,261,10
9069,week,Books,238.67997446795272,1366.8496417448036,40,274,179
9070,simply,Food,560.2382787328548,319.5478729886001,315,388,3
9071,else,Books,809.8144233651597,1857.7933875057836,45,236,103
9072,a,Books,264.51411614568553,1201.244742053312,298,243,44
9073,whom,Electronics,584.519023455061,1725.8524777269668,119,220,54
9074,onto,Books,345.9194702311495,1795.7210114620398,492,365,162
9075,herself,Furniture,534.4707828551755,1136.3643286030879,405,347,193
9076,war,Food,670.2498293792198,1379.914178914487,131,70,89
9077,read,Clothing,356.9183460979315,1412.5052480563754,450,395,25
9078,better,Clothing,994.5380536276127,947.9376058420795,395,431,191
9079,none,Electronics,568.1374464453445,897.9345822401965,280,213,70
9080,nice,Clothing,826.2169435020094,413.06702700737856,50,337,45
9081,thus,Clothing,727.8838706816832,798.633392977358,88,287,68
9082,million,Food,854.2772605659181,1981.976034063832,21,226,26
9083,activity,Food,182.06294499318224,576.2300753810475,409,269,26
9084,unit,Furniture,230.32817263039425,1536.7597719184025,388,279,154
9085,message,Electronics,492.5370661113873,165.7275666104456,232,249,190
9086,practice,Clothing,853.8053897205879,961.5641549449335,381,321,112
9087,country,Furniture,205.63051557695016,163.89975723843395,43,196,92
9088,able,Electronics,971.3551737862254,977.8098709254017,431,30,189
9089,stay,Clothing,136.32628523199,103.72729857828494,23,415,130
9090,animal,Clothing,183.32716572870294,1245.9248043936145,444,303,41
9091,conference,Food,175.56144553241467,1193.6927449588168,216,400,173
9092,girl,Books,590.1458935042733,1605.794284129193,277,427,14
9093,recent,Electronics,918.3656707806696,1187.4080942926269,194,131,165
9094,final,Clothing,262.56027329477394,1855.6983665845928,215,12,130
9095,everyone,Electronics,557.5064849239758,1577.0539974449946,179,460,5
9096,blood,Furniture,184.01478494698614,308.6802146284642,143,395,102
9097,affect,Furniture,634.8255272457205,567.6727171968772,314,16,130
9098,can,Books,132.01387281771662,101.14966564914742,26,413,129
9099,heart,Clothing,496.39765983757087,802.9613030669742,218,117,176
9100,team,Food,658.6299955400988,1043.5956948504281,476,149,22
9101,yourself,Clothing,583.3366375879551,1894.5951851250295,59,109,41
9102,result,Electronics,148.6004778737351,1068.4214929495458,346,236,153
9103,evidence,Furniture,169.75963779968103,1573.0046817887464,45,490,46
9104,order,Electronics,674.6770947767384,572.6468245561573,450,314,94
9105,natural,Books,810.8202031288783,348.6589526547218,419,427,9
9106,open,Furniture,908.993658504295,1631.130694961193,224,498,189
9107,soon,Food,815.4754001926557,532.4790334804532,350,5,101
9108,ok,Furniture,974.1846400983227,1749.1034794586574,256,180,47
9109,success,Clothing,414.169286123484,381.207257599328,110,397,74
9110,effort,Clothing,337.85409667981395,1710.5937549794587,320,337,3
9111,coach,Furniture,37.90221182166573,1557.0527811451777,340,396,8
9112,apply,Books,455.3968974282125,1241.8803126241773,250,465,153
9113,enjoy,Clothing,654.8578368891002,1707.9303217541014,77,1,36
9114,sound,Clothing,817.2545549092508,694.8847298708,283,8,43
9115,thousand,Food,274.7808289466266,373.76658404750617,87,144,178
9116,ten,Furniture,518.4553636055975,356.22931645368845,250,143,63
9117,appear,Clothing,665.3894689679062,577.199881940623,208,275,162
9118,including,Books,556.086837324253,920.142907751103,159,153,138
9119,benefit,Electronics,281.28051022838366,1758.2445869083922,12,287,27
9120,professional,Furniture,798.3196139121117,224.5945217075862,225,490,89
9121,note,Food,181.62740234721437,1834.7219866477615,358,130,13
9122,investment,Clothing,905.9300354485003,1854.7146851631683,301,121,51
9123,care,Books,953.0707815642631,1468.1109618051223,384,59,68
9124,agree,Furniture,371.91752945450946,1805.553046570596,32,217,124
9125,student,Books,382.4199725810923,1551.4739288470264,54,31,144
9126,coach,Books,745.8454763280222,1080.1868820537195,450,452,140
9127,generation,Food,461.72571256648064,1221.4629411405915,242,452,25
9128,money,Furniture,38.324042163242844,1275.0377291312864,369,244,177
9129,mission,Clothing,920.6779603984886,297.4418979170663,115,140,144
9130,international,Food,436.4428385461052,426.45556815914534,471,401,103
9131,already,Clothing,211.46014953490817,1070.5690115468137,288,213,2
9132,paper,Electronics,560.1074324172982,274.6952099033365,399,29,73
9133,take,Books,226.7171009654034,1931.7096272899166,104,470,123
9134,rock,Electronics,213.96177968479176,1038.8981931031221,311,164,127
9135,popular,Books,550.2740141167263,791.1679823854662,297,104,77
9136,view,Food,397.13186926757436,357.20307330354046,127,464,78
9137,form,Clothing,577.2633454706901,862.2411000766133,40,63,76
9138,under,Clothing,996.857182443128,639.7310646354703,72,15,163
9139,catch,Food,860.4279728270607,221.45798384396755,235,286,150
9140,affect,Furniture,17.594091296890866,1935.6603257141417,370,494,48
9141,before,Electronics,60.05015244201585,566.7072872954461,433,179,114
9142,approach,Electronics,613.9786457299322,1396.4169721603723,470,11,64
9143,spend,Clothing,629.993520320975,228.07887855372434,247,441,195
9144,itself,Clothing,879.4089356352334,1830.6795681872063,294,13,150
9145,care,Clothing,632.7666027766074,1201.965330543125,247,215,73
9146,tell,Food,235.4373931305849,1330.9004007343935,312,488,47
9147,feel,Furniture,473.8310654266144,1574.4795033042935,34,311,40
9148,day,Electronics,810.8955466644767,1231.5348908969129,129,489,106
9149,party,Books,923.5967149523877,188.26954390584848,10,226,181
9150,environmental,Food,244.54596777704205,887.6857260826976,168,63,118
9151,everyone,Electronics,544.2086876631926,560.9586819957321,272,255,3
9152,science,Furniture,167.3382746686987,999.0981903283084,216,468,95
9153,name,Food,502.02970193829356,838.4340652793892,430,130,101
9154,door,Electronics,99.21297954200608,1661.7395787327528,408,456,134
9155,seven,Food,942.3107892509695,531.7427268090532,240,466,142
9156,ten,Electronics,641.6758936997893,442.53706559199935,14,440,83
9157,quality,Electronics,855.6745742965403,1918.268276128621,90,263,186
9158,laugh,Furniture,998.3122224400872,1901.5573970839,423,171,82
9159,everyone,Books,190.83933475832447,1987.2566815893222,18,415,121
9160,citizen,Furniture,697.2019808100521,1158.3421301153573,340,445,135
9161,land,Electronics,888.1164305717895,270.6307231485472,169,406,157
9162,dark,Food,580.1787857376721,1766.3270944375345,56,190,3
9163,response,Furniture,643.2994145828955,332.97421930239915,164,284,13
9164,consider,Books,413.59437862196603,353.4089357568545,152,25,164
9165,bring,Electronics,678.0132253793488,427.1252565978715,90,500,105
9166,stuff,Furniture,401.6221355491626,1324.166729016531,285,449,89
9167,research,Furniture,481.8534417699339,259.03815379327887,496,160,92
9168,fact,Furniture,111.88262519659662,1567.6491765729438,22,217,166
9169,already,Furniture,17.73031617857783,163.59061211820566,267,176,75
9170,about,Food,64.59961289755738,265.37079331004924,297,336,60
9171,everyone,Books,200.5964245282257,897.2499262497307,433,221,126
9172,white,Books,462.0377813991147,789.3844288023063,246,490,73
9173,over,Electronics,30.784130142939343,1979.9311233749963,139,280,22
9174,program,Clothing,164.37727276269018,1935.3847156014715,52,81,149
9175,sort,Food,783.6301578455942,419.8795243434698,67,125,123
9176,after,Electronics,764.5448926794265,1895.997812903002,85,170,33
9177,beyond,Electronics,791.8329887587449,1399.9107128233338,250,70,4
9178,surface,Furniture,922.3255337648062,847.2441727898063,331,78,172
9179,plan,Clothing,127.88029072717396,1492.2803177138355,392,90,129
9180,rather,Clothing,171.50847746560413,1805.2748831277663,415,380,190
9181,civil,Food,340.2180784553012,401.27602990800125,123,348,150
9182,will,Clothing,915.9897869911006,432.1693096864392,202,111,59
9183,such,Electronics,777.7229655758855,847.0054863439378,6,164,37
9184,clearly,Clothing,330.8800596089965,379.96295410338786,337,415,151
9185,protect,Clothing,96.75945960490753,752.7750971263407,486,128,161
9186,benefit,Books,620.2162258873458,1309.0984777719025,199,155,113
9187,cause,Electronics,264.2509741475958,1634.9953444010168,224,194,150
9188,window,Clothing,535.8410403088676,638.773128486529,13,467,192
9189,church,Clothing,942.3853260049672,599.3748334194341,6,476,127
9190,wall,Furniture,576.8910728611911,1570.4987805588962,451,173,190
9191,player,Clothing,924.5960920591306,793.0011407048928,411,300,118
9192,section,Clothing,399.10839813492663,1646.0269673442408,121,313,182
9193,understand,Books,637.017823915883,1987.0916246419658,45,21,186
9194,interesting,Electronics,894.9510742074946,1960.3539181682481,362,311,140
9195,throughout,Food,592.1074384930471,1342.2395619522135,26,109,112
9196,night,Electronics,618.7496902568332,781.6657621860286,4,399,146
9197,investment,Furniture,719.1449022604122,177.7052259796872,293,418,195
9198,hit,Electronics,883.2866796163705,1489.1792337982686,277,360,188
9199,decide,Clothing,97.29826062844445,1957.0361200538257,499,387,125
9200,issue,Furniture,343.490788354326,182.56970327047483,284,129,100
9201,speech,Electronics,403.70787881979777,62.02703571024828,210,280,1
9202,professional,Furniture,910.612568735286,1671.963583334349,288,427,121
9203,might,Food,956.4478452710395,249.40497597456243,359,27,89
9204,understand,Electronics,129.1766600184735,209.16481186887998,181,393,20
9205,information,Clothing,127.91660299089298,1825.1553330351983,253,344,17
9206,similar,Furniture,935.5131763098387,205.1435827601686,417,401,177
9207,real,Books,302.81418236876675,272.334426812081,282,92,150
9208,national,Furniture,249.3962748467812,1160.6686667759018,145,295,114
9209,spend,Books,45.26663709655769,1525.787637414918,440,55,161
9210,participant,Clothing,282.83997542294253,829.165904492743,116,196,26
9211,yourself,Food,696.5911629537284,870.1488633462614,349,381,27
9212,blood,Books,431.77580111216605,1283.6206749447203,468,221,188
9213,federal,Food,521.7016481352425,1035.5793249200233,30,301,162
9214,old,Furniture,918.1226406487365,86.32517091654911,377,156,87
9215,always,Clothing,123.5428848446033,271.48721323078973,242,440,80
9216,his,Books,80.52830809017301,1184.1200302745353,5,101,180
9217,travel,Furniture,853.4114416326553,1597.641893910839,374,413,55
9218,her,Electronics,777.1072394563995,1538.0511335884141,262,236,61
9219,tonight,Furniture,271.09684507558217,1493.1102906226079,106,500,178
9220,kind,Food,330.99178511034205,1553.9816016058614,124,285,191
9221,ground,Clothing,317.17505741790364,136.66477883281996,446,69,192
9222,parent,Clothing,651.3307100416921,1795.4480516770477,499,267,14
9223,position,Furniture,70.59939191908958,1784.1020551627655,394,386,126
9224,sometimes,Electronics,494.5075694110896,1087.2517787403472,326,452,109
9225,city,Food,142.5342394216177,534.7589479240925,138,138,122
9226,start,Furniture,821.5411555169851,1204.7480219237952,106,248,51
9227,real,Furniture,386.8563742668656,1137.8775564318087,213,103,113
9228,food,Clothing,532.2964712872647,484.76655499591016,300,108,155
9229,culture,Food,39.02443269099811,1226.1038489109048,56,200,168
9230,peace,Electronics,67.6816704056418,1604.723526396189,132,375,68
9231,project,Clothing,678.3042824261314,1621.9083862532495,269,215,9
9232,condition,Furniture,769.1028396899187,166.41075344583305,122,155,184
9233,garden,Clothing,712.9352287561794,434.46845803430557,202,87,39
9234,order,Clothing,739.6484500932817,1353.035553156731,208,368,143
9235,conference,Books,113.5736520438357,1726.6722935578894,275,482,89
9236,stay,Clothing,696.5163326865656,1066.3733107759704,454,419,18
9237,model,Clothing,189.9301068622027,1429.675053253212,90,209,52
9238,table,Food,107.03527755801755,91.0904207809561,190,495,189
9239,end,Clothing,759.5892221502927,1236.4205831765287,265,178,37
9240,yes,Electronics,890.5120559305491,1925.7228316513733,46,74,80
9241,training,Furniture,719.5428083311072,1338.978483713839,312,258,181
9242,stage,Food,807.5177182866058,1848.4376473706234,330,273,140
9243,manage,Clothing,991.1772735703997,1153.7184433555938,40,351,153
9244,through,Electronics,143.40835229261768,1694.588538663059,67,336,79
9245,tell,Furniture,965.5010269087081,292.1166961014377,113,24,25
9246,mean,Food,605.1858274352014,290.85086262929224,339,313,149
9247,opportunity,Electronics,815.1206257715703,284.3496919317994,62,71,122
9248,financial,Clothing,653.6674897717933,1003.2566264715828,227,83,88
9249,laugh,Books,574.3374108974957,694.0139436323743,174,400,135
9250,piece,Books,706.582804081471,1452.4124147950201,134,353,177
9251,movie,Food,327.056077867853,1810.1127328857744,285,292,39
9252,memory,Electronics,925.0288082569936,1257.7809157182896,275,301,75
9253,half,Furniture,124.13964633522092,465.76058439222965,114,10,97
9254,paper,Electronics,324.85087224559754,1865.2098916817718,108,319,49
9255,security,Books,40.850729668498275,1079.3218093690662,143,43,162
9256,enough,Food,278.6098171696308,1453.8938286147227,57,51,144
9257,environment,Clothing,226.03094636999032,1786.4864083485954,294,207,96
9258,another,Electronics,59.134552071844894,1980.1722675928602,277,107,143
9259,pass,Books,496.8563232101359,1036.8247007482641,492,259,40
9260,bed,Furniture,473.9496814370537,1625.722301433164,51,194,7
9261,live,Food,86.9679894596822,1155.390777370572,423,235,101
9262,hold,Clothing,269.23202609433,998.5851946918216,471,490,40
9263,almost,Electronics,953.7889388616925,1098.5394125887651,276,163,194
9264,wife,Furniture,119.62925826531612,994.3367254523231,234,475,70
9265,cell,Clothing,311.9684623708735,871.0048316496271,242,69,103
9266,thank,Books,45.50377447011196,1461.255346502276,258,335,92
9267,off,Books,157.39833059752908,536.8678410979354,237,292,22
9268,happy,Furniture,702.4031363911316,1251.943858321701,32,305,101
9269,fine,Books,373.04933565630944,1440.2723466406376,367,481,187
9270,page,Food,457.5558049723293,1789.577125111875,348,257,133
9271,door,Furniture,165.40861117934958,697.1604404282921,248,460,146
9272,product,Books,685.3187711623887,1728.1682518563255,132,426,11
9273,people,Electronics,754.0063821103411,1893.3177840854344,263,425,119
9274,build,Books,189.30092902157236,1314.9247963463515,259,329,8
9275,performance,Food,54.543528983742746,1554.2943654498754,281,185,20
9276,actually,Clothing,90.13172296592832,841.1285716468032,368,255,59
9277,sound,Clothing,660.4752996309876,1906.6640685801508,250,116,91
9278,senior,Books,144.15549646989055,1358.179837418527,265,404,153
9279,his,Clothing,498.9796458271472,654.8057768046466,215,478,186
9280,own,Books,161.11511561690835,838.3096271063446,215,14,115
9281,source,Food,178.44656772318737,1254.6232525565736,497,378,19
9282,draw,Clothing,14.31689830810342,506.56357079897543,282,215,125
9283,another,Electronics,327.616013299804,1520.1330884635697,488,93,130
9284,fish,Books,98.89929341213171,488.14845672580407,320,499,106
9285,inside,Clothing,400.021662587021,1203.9889317533316,18,234,186
9286,respond,Food,601.8064665214081,1409.1627003399133,472,483,66
9287,girl,Food,373.85662844883575,1726.5083965400004,347,180,7
9288,skin,Electronics,708.0308145269819,1481.1058107884196,493,475,51
9289,we,Food,744.0372503589645,1607.7089285269558,2,54,95
9290,environment,Food,699.6403234872037,1830.217012920804,1,305,161
9291,keep,Clothing,937.3464240351832,1215.654544383041,304,475,75
9292,a,Books,244.92133422519953,1700.2460207909323,464,30,104
9293,different,Furniture,197.56188858382683,502.15085049908555,447,387,13
9294,exist,Food,613.6143743494484,1638.7296830443472,363,12,138
