transaction_id,user_id,item_id,category,warehouse_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method
T04316,U045,I0110,Clothing,W006,9,125.04,1125.3600000000001,2024-09-21 18:21:16.997893,28,PayPal
T04317,U321,I0724,Clothing,W009,5,59.73,298.65,2024-10-02 18:21:16.997899,39,Debit Card
T04318,U139,I0812,Electronics,W003,1,756.56,756.56,2024-09-13 18:21:16.997904,8,Debit Card
T04319,U326,I0553,Furniture,W007,9,243.48,2191.3199999999997,2025-02-12 18:21:16.997910,43,Net Banking
T04320,U148,I0399,Food,W007,1,34.01,34.01,2025-01-05 18:21:16.997915,27,Debit Card
T04321,U355,I0172,Electronics,W001,8,403.3,3226.4,2024-12-27 18:21:16.997920,36,PayPal
T04322,U236,I0698,Furniture,W002,5,487.78,2438.8999999999996,2024-11-12 18:21:16.997925,22,PayPal
T04323,U191,I0726,Food,W005,6,177.54,1065.24,2025-02-12 18:21:16.997931,12,Net Banking
T04324,U101,I0306,Food,W008,1,53.61,53.61,2025-01-15 18:21:16.997936,4,PayPal
T04325,U105,I0564,Food,W006,2,197.23,394.46,2024-11-23 18:21:16.997941,31,Net Banking
T04326,U474,I0582,Clothing,W007,7,682.31,4776.17,2024-10-17 18:21:16.997947,27,Debit Card
T04327,U250,I0708,Clothing,W003,2,91.42,182.84,2024-11-23 18:21:16.997952,14,PayPal
T04328,U396,I0959,Clothing,W006,5,559.49,2797.45,2024-11-08 18:21:16.997957,23,Net Banking
T04329,U446,I0954,Food,W009,9,154.95,1394.55,2024-09-24 18:21:16.997963,31,Net Banking
T04330,U094,I0151,Food,W003,5,203.73,1018.65,2024-12-01 18:21:16.997968,20,Credit Card
T04331,U220,I0428,Clothing,W006,3,399.15,1197.4499999999998,2024-12-12 18:21:16.997973,4,Net Banking
T04332,U475,I0621,Food,W007,6,109.82,658.92,2024-10-20 18:21:16.997978,36,Net Banking
T04333,U298,I0467,Clothing,W005,7,181.47,1270.29,2025-01-24 18:21:16.997984,35,PayPal
T04334,U339,I0630,Clothing,W010,8,355.46,2843.68,2024-09-02 18:21:16.997989,27,Credit Card
T04335,U453,I0877,Clothing,W008,3,336.37,1009.11,2024-11-11 18:21:16.997994,31,Credit Card
T04336,U442,I0607,Furniture,W008,4,751.78,3007.12,2024-11-18 18:21:16.998002,22,Credit Card
T04337,U133,I0768,Food,W006,4,84.03,336.12,2024-11-13 18:21:16.998011,15,PayPal
T04338,U361,I0556,Electronics,W007,2,861.85,1723.7,2025-01-14 18:21:16.998020,49,Debit Card
T04339,U155,I0948,Clothing,W003,7,818.07,5726.490000000001,2024-08-30 18:21:16.998027,9,Net Banking
T04340,U028,I0067,Electronics,W007,4,768.33,3073.32,2024-09-26 18:21:16.998034,28,Credit Card
T04341,U282,I0156,Furniture,W007,4,316.28,1265.12,2025-02-12 18:21:16.998043,26,Credit Card
T04342,U475,I0835,Food,W004,8,824.65,6597.2,2024-12-15 18:21:16.998051,34,PayPal
T04343,U116,I0206,Clothing,W010,6,190.97,1145.82,2024-11-20 18:21:16.998058,41,PayPal
T04344,U305,I0786,Clothing,W004,6,133.17,799.02,2025-02-02 18:21:16.998063,44,Credit Card
T04345,U234,I0155,Clothing,W003,9,54.51,490.59,2024-12-30 18:21:16.998069,23,Debit Card
T04346,U405,I0691,Electronics,W010,4,939.92,3759.68,2025-02-08 18:21:16.998074,22,PayPal
T04347,U001,I0509,Furniture,W007,9,314.93,2834.37,2024-08-29 18:21:16.998079,2,Credit Card
T04348,U348,I0572,Food,W005,1,918.44,918.44,2024-10-13 18:21:16.998084,35,Debit Card
T04349,U240,I0074,Furniture,W003,9,279.89,2519.0099999999998,2025-02-22 18:21:16.998090,44,PayPal
T04350,U058,I0049,Clothing,W006,1,908.49,908.49,2024-12-24 18:21:16.998096,13,Debit Card
T04351,U335,I0783,Furniture,W006,7,904.89,6334.23,2024-10-24 18:21:16.998104,3,Credit Card
T04352,U183,I0467,Electronics,W006,6,924.44,5546.64,2025-01-13 18:21:16.998113,43,Debit Card
T04353,U337,I0585,Toys,W002,7,501.19,3508.33,2024-10-30 18:21:16.998122,47,Credit Card
T04354,U026,I0708,Toys,W010,9,867.29,7805.61,2024-10-30 18:21:16.998129,41,PayPal
T04355,U468,I0911,Food,W007,4,951.26,3805.04,2025-01-12 18:21:16.998142,31,Net Banking
T04356,U409,I0179,Food,W007,9,331.37,2982.33,2025-01-03 18:21:16.998152,19,Net Banking
T04357,U077,I0048,Furniture,W010,3,424.69,1274.07,2024-10-24 18:21:16.998161,16,Credit Card
T04358,U417,I0072,Food,W004,9,722.05,6498.45,2024-09-29 18:21:16.998167,28,Net Banking
T04359,U217,I0113,Electronics,W006,1,307.36,307.36,2024-12-30 18:21:16.998173,38,Credit Card
T04360,U328,I0757,Clothing,W004,5,756.27,3781.35,2024-12-19 18:21:16.998178,31,Net Banking
T04361,U325,I0897,Clothing,W004,5,83.15,415.75,2024-12-27 18:21:16.998183,3,Net Banking
T04362,U262,I0903,Furniture,W006,1,528.26,528.26,2025-01-07 18:21:16.998188,23,PayPal
T04363,U023,I0821,Clothing,W009,1,131.09,131.09,2025-01-20 18:21:16.998194,43,Credit Card
T04364,U244,I0159,Furniture,W007,3,300.39,901.17,2024-10-11 18:21:16.998203,41,Debit Card
T04365,U158,I0786,Food,W002,9,266.04,2394.36,2024-12-10 18:21:16.998212,1,PayPal
T04366,U206,I0780,Food,W006,7,840.54,5883.78,2025-01-23 18:21:16.998220,13,Debit Card
T04367,U310,I0816,Electronics,W005,6,201.58,1209.48,2025-01-10 18:21:16.998230,39,PayPal
T04368,U087,I0030,Clothing,W006,9,810.36,7293.24,2024-12-01 18:21:16.998235,41,Credit Card
T04369,U267,I0097,Electronics,W008,4,796.02,3184.08,2024-10-24 18:21:16.998240,37,Debit Card
T04370,U415,I0251,Toys,W008,4,503.89,2015.56,2024-11-14 18:21:16.998246,33,PayPal
T04371,U134,I0519,Electronics,W003,3,241.5,724.5,2025-01-28 18:21:16.998251,45,Net Banking
T04372,U267,I0092,Furniture,W009,5,234.63,1173.15,2024-10-28 18:21:16.998260,42,Debit Card
T04373,U333,I0113,Furniture,W006,5,470.28,2351.3999999999996,2025-02-21 18:21:16.998269,1,PayPal
T04374,U268,I0259,Electronics,W007,7,18.72,131.04,2024-12-29 18:21:16.998278,35,PayPal
T04375,U450,I0107,Food,W009,7,536.04,3752.2799999999997,2024-09-29 18:21:16.998287,5,Debit Card
T04376,U053,I0575,Toys,W007,6,953.25,5719.5,2024-10-26 18:21:16.998292,35,Net Banking
T04377,U099,I0390,Electronics,W010,4,163.16,652.64,2024-09-08 18:21:16.998298,21,Debit Card
T04378,U247,I0991,Food,W009,7,577.61,4043.27,2025-02-23 18:21:16.998303,4,Debit Card
T04379,U036,I0358,Electronics,W001,2,962.16,1924.32,2024-12-12 18:21:16.998308,37,Debit Card
T04380,U401,I0783,Clothing,W001,9,861.92,7757.28,2024-11-07 18:21:16.998313,40,PayPal
T04381,U028,I0199,Furniture,W003,7,851.88,5963.16,2024-10-15 18:21:16.998319,21,Net Banking
T04382,U220,I0427,Clothing,W009,2,823.63,1647.26,2024-12-15 18:21:16.998324,47,Debit Card
T04383,U406,I0478,Clothing,W001,2,315.93,631.86,2025-02-14 18:21:16.998329,10,Debit Card
T04384,U102,I0859,Toys,W001,6,891.71,5350.26,2024-10-20 18:21:16.998335,42,Debit Card
T04385,U263,I0849,Food,W005,7,941.93,6593.509999999999,2024-09-20 18:21:16.998340,30,Debit Card
T04386,U271,I0503,Furniture,W008,9,500.83,4507.47,2025-02-09 18:21:16.998345,41,Debit Card
T04387,U224,I0658,Clothing,W002,4,361.03,1444.12,2025-02-05 18:21:16.998379,28,Debit Card
T04388,U139,I0918,Furniture,W004,8,420.09,3360.72,2024-11-06 18:21:16.998388,32,Net Banking
T04389,U280,I0573,Food,W006,2,340.86,681.72,2025-01-09 18:21:16.998396,21,Net Banking
T04390,U451,I0120,Electronics,W001,6,220.29,1321.74,2025-02-06 18:21:16.998404,48,Net Banking
T04391,U286,I0573,Clothing,W004,4,622.26,2489.04,2024-11-10 18:21:16.998413,26,Credit Card
T04392,U454,I0309,Food,W004,8,566.97,4535.76,2025-02-21 18:21:16.998422,7,Credit Card
T04393,U250,I0538,Furniture,W009,9,467.96,4211.639999999999,2024-12-16 18:21:16.998431,47,PayPal
T04394,U322,I0627,Food,W009,2,104.89,209.78,2025-02-02 18:21:16.998439,5,Net Banking
T04395,U317,I0475,Electronics,W006,7,798.92,5592.44,2024-12-31 18:21:16.998448,45,Net Banking
T04396,U078,I0552,Food,W008,7,183.18,1282.26,2024-10-29 18:21:16.998457,24,Net Banking
T04397,U297,I0344,Furniture,W010,8,123.42,987.36,2025-01-14 18:21:16.998466,33,Debit Card
T04398,U338,I0628,Clothing,W004,5,626.84,3134.2000000000003,2024-11-06 18:21:16.998472,8,Debit Card
T04399,U307,I0136,Clothing,W010,3,404.66,1213.98,2024-10-30 18:21:16.998478,35,PayPal
T04400,U428,I0277,Toys,W008,1,69.21,69.21,2024-10-11 18:21:16.998483,30,Net Banking
T04401,U351,I0989,Furniture,W003,4,362.01,1448.04,2024-12-21 18:21:16.998489,18,Debit Card
T04402,U013,I0811,Toys,W002,3,774.06,2322.18,2024-10-16 18:21:16.998494,48,Net Banking
T04403,U346,I0533,Toys,W006,2,619.1,1238.2,2024-09-20 18:21:16.998499,0,Net Banking
T04404,U492,I0899,Electronics,W005,6,369.16,2214.96,2024-12-16 18:21:16.998504,23,Debit Card
T04405,U396,I0031,Furniture,W008,7,199.89,1399.23,2025-02-06 18:21:16.998510,33,Debit Card
T04406,U082,I0247,Clothing,W001,7,635.48,4448.360000000001,2024-10-30 18:21:16.998515,16,Credit Card
T04407,U009,I0411,Furniture,W010,8,888.68,7109.44,2025-02-23 18:21:16.998520,33,Debit Card
T04408,U497,I0027,Electronics,W003,2,649.81,1299.62,2025-02-02 18:21:16.998525,34,Credit Card
T04409,U213,I0073,Furniture,W007,6,814.77,4888.62,2024-11-21 18:21:16.998531,35,Debit Card
T04410,U048,I0953,Furniture,W010,6,526.31,3157.8599999999997,2024-09-26 18:21:16.998536,12,Net Banking
T04411,U049,I0097,Toys,W004,1,720.79,720.79,2024-10-11 18:21:16.998541,24,Debit Card
T04412,U309,I0673,Furniture,W010,2,897.26,1794.52,2024-09-20 18:21:16.998546,11,PayPal
T04413,U440,I0346,Toys,W005,9,775.45,6979.05,2024-09-05 18:21:16.998552,20,Net Banking
T04414,U040,I0476,Toys,W008,8,910.76,7286.08,2024-11-01 18:21:16.998557,36,PayPal
T04415,U363,I0300,Food,W001,4,436.83,1747.32,2024-12-24 18:21:16.998562,45,Net Banking
T04416,U280,I0299,Electronics,W001,6,905.18,5431.08,2025-02-05 18:21:16.998567,37,Debit Card
T04417,U226,I0287,Toys,W007,2,625.35,1250.7,2024-12-27 18:21:16.998573,0,Debit Card
T04418,U456,I0885,Furniture,W009,5,871.35,4356.75,2024-10-23 18:21:16.998578,47,Debit Card
T04419,U108,I0449,Toys,W004,2,48.98,97.96,2024-12-06 18:21:16.998583,5,Credit Card
T04420,U245,I0212,Toys,W008,5,661.27,3306.35,2024-09-30 18:21:16.998592,44,Debit Card
T04421,U255,I0076,Toys,W010,7,849.5,5946.5,2025-02-02 18:21:16.998600,44,PayPal
T04422,U033,I0401,Clothing,W007,7,182.46,1277.22,2024-12-03 18:21:16.998608,10,Credit Card
T04423,U023,I0655,Clothing,W002,9,665.17,5986.53,2024-12-18 18:21:16.998616,15,Debit Card
T04424,U333,I0034,Clothing,W005,3,826.71,2480.13,2025-02-19 18:21:16.998626,21,Credit Card
T04425,U054,I0498,Clothing,W009,4,295.07,1180.28,2025-02-19 18:21:16.998635,45,Credit Card
T04426,U309,I0848,Food,W009,9,411.19,3700.71,2024-09-24 18:21:16.998643,10,Net Banking
T04427,U049,I0516,Toys,W003,8,573.82,4590.56,2025-01-31 18:21:16.998652,36,Credit Card
T04428,U462,I0328,Food,W003,7,523.98,3667.86,2024-10-18 18:21:16.998660,25,Credit Card
T04429,U078,I0098,Furniture,W002,8,48.8,390.4,2024-11-02 18:21:16.998668,25,Net Banking
T04430,U336,I0366,Electronics,W007,9,107.69,969.21,2025-01-27 18:21:16.998673,41,Debit Card
T04431,U433,I0729,Food,W006,4,109.46,437.84,2025-01-08 18:21:16.998679,20,PayPal
T04432,U358,I0463,Clothing,W005,5,269.65,1348.25,2024-12-01 18:21:16.998684,25,Credit Card
T04433,U122,I0028,Clothing,W007,9,253.41,2280.69,2025-02-05 18:21:16.998689,14,PayPal
T04434,U444,I0713,Furniture,W004,7,744.8,5213.599999999999,2024-11-29 18:21:16.998694,38,Credit Card
T04435,U359,I0386,Toys,W005,4,577.02,2308.08,2024-10-05 18:21:16.998699,34,PayPal
T04436,U090,I0273,Electronics,W009,6,766.34,4598.04,2024-12-16 18:21:16.998705,10,Net Banking
T04437,U346,I0826,Food,W009,1,79.2,79.2,2024-11-02 18:21:16.998710,8,Credit Card
T04438,U193,I0127,Toys,W004,1,490.36,490.36,2025-02-16 18:21:16.998715,41,Credit Card
T04439,U416,I0202,Toys,W006,9,330.54,2974.86,2025-01-18 18:21:16.998720,22,Debit Card
T04440,U377,I0521,Food,W002,8,851.44,6811.52,2024-11-30 18:21:16.998726,3,Debit Card
T04441,U463,I0287,Food,W003,1,710.71,710.71,2024-12-14 18:21:16.998731,29,Credit Card
T04442,U244,I0450,Food,W009,2,870.57,1741.14,2024-10-22 18:21:16.998736,27,Net Banking
T04443,U149,I0088,Food,W006,4,55.96,223.84,2025-02-14 18:21:16.998741,24,PayPal
T04444,U146,I0318,Clothing,W008,1,723.62,723.62,2024-12-19 18:21:16.998746,21,Debit Card
T04445,U478,I0019,Toys,W005,2,544.61,1089.22,2024-10-06 18:21:16.998751,24,Debit Card
T04446,U316,I0593,Toys,W002,5,826.75,4133.75,2025-01-16 18:21:16.998757,25,Debit Card
T04447,U378,I0107,Clothing,W007,8,512.09,4096.72,2024-12-22 18:21:16.998763,49,Debit Card
T04448,U141,I0458,Toys,W006,6,544.81,3268.8599999999997,2025-01-25 18:21:16.998768,28,Net Banking
T04449,U408,I0311,Food,W002,6,61.25,367.5,2024-10-15 18:21:16.998773,45,Credit Card
T04450,U286,I0412,Electronics,W006,4,671.84,2687.36,2025-01-10 18:21:16.998778,40,PayPal
T04451,U386,I0742,Toys,W008,2,280.41,560.82,2024-10-13 18:21:16.998784,31,Debit Card
T04452,U339,I0624,Electronics,W001,3,29.5,88.5,2025-02-08 18:21:16.998789,25,Net Banking
T04453,U111,I0732,Electronics,W004,6,75.77,454.62,2025-02-02 18:21:16.998794,27,Net Banking
T04454,U108,I0635,Clothing,W001,6,957.71,5746.26,2025-02-03 18:21:16.998799,19,Debit Card
T04455,U367,I0498,Furniture,W002,5,352.62,1763.1,2024-09-19 18:21:16.998806,47,PayPal
T04456,U281,I0244,Toys,W001,6,869.39,5216.34,2025-01-31 18:21:16.998813,1,Debit Card
T04457,U050,I0690,Clothing,W006,6,960.08,5760.4800000000005,2024-12-22 18:21:16.998822,22,Net Banking
T04458,U014,I0577,Clothing,W006,1,943.83,943.83,2024-10-06 18:21:16.998830,38,PayPal
T04459,U134,I0380,Electronics,W001,6,882.91,5297.46,2025-01-29 18:21:16.998838,4,Net Banking
T04460,U076,I0515,Toys,W004,5,895.9,4479.5,2024-11-18 18:21:16.998847,20,Credit Card
T04461,U084,I0207,Clothing,W004,8,296.12,2368.96,2025-02-04 18:21:16.998856,21,Net Banking
T04462,U343,I0948,Food,W008,9,159.96,1439.64,2024-12-25 18:21:16.998865,48,Debit Card
T04463,U158,I0394,Clothing,W006,6,642.87,3857.2200000000003,2024-10-23 18:21:16.998874,10,PayPal
T04464,U286,I0021,Food,W002,4,493.22,1972.88,2024-10-13 18:21:16.998883,29,Debit Card
T04465,U422,I0805,Furniture,W005,3,107.76,323.28000000000003,2024-09-06 18:21:16.998892,27,Credit Card
T04466,U314,I0527,Food,W004,1,680.77,680.77,2024-08-31 18:21:16.998899,35,PayPal
T04467,U094,I0343,Food,W010,7,567.23,3970.61,2025-02-15 18:21:16.998904,16,PayPal
T04468,U297,I0718,Electronics,W004,5,864.44,4322.200000000001,2024-10-19 18:21:16.998911,20,PayPal
T04469,U094,I0975,Clothing,W008,4,613.09,2452.36,2024-11-15 18:21:16.998920,36,Net Banking
T04470,U057,I0202,Furniture,W005,9,578.21,5203.89,2024-09-12 18:21:16.998930,35,Debit Card
T04471,U164,I0120,Clothing,W003,7,446.34,3124.3799999999997,2025-02-08 18:21:16.998939,24,PayPal
T04472,U320,I0649,Food,W010,8,468.16,3745.28,2025-02-20 18:21:16.998948,23,PayPal
T04473,U497,I0812,Food,W004,4,954.84,3819.36,2025-01-23 18:21:16.998956,29,PayPal
T04474,U098,I0807,Clothing,W001,8,147.06,1176.48,2024-12-02 18:21:16.998965,41,Credit Card
T04475,U016,I0389,Furniture,W006,4,451.76,1807.04,2024-11-23 18:21:16.998974,34,PayPal
T04476,U344,I0537,Furniture,W010,1,659.27,659.27,2024-10-19 18:21:16.998983,20,Net Banking
T04477,U078,I0824,Electronics,W004,8,438.68,3509.44,2025-02-07 18:21:16.998992,5,Net Banking
T04478,U346,I0234,Food,W006,1,290.38,290.38,2025-01-14 18:21:16.999001,20,PayPal
T04479,U072,I0633,Food,W002,3,294.48,883.44,2025-01-10 18:21:16.999011,7,Net Banking
T04480,U270,I0602,Electronics,W005,7,241.32,1689.24,2025-02-08 18:21:16.999021,4,Net Banking
T04481,U287,I0320,Clothing,W009,3,350.46,1051.3799999999999,2025-02-04 18:21:16.999030,39,PayPal
T04482,U066,I0712,Food,W008,8,872.96,6983.68,2025-01-13 18:21:16.999037,9,Net Banking
T04483,U368,I0982,Clothing,W003,5,510.17,2550.85,2025-02-14 18:21:16.999042,30,Credit Card
T04484,U068,I0180,Furniture,W001,3,247.84,743.52,2025-01-03 18:21:16.999047,29,PayPal
T04485,U193,I0857,Toys,W010,5,390.68,1953.4,2024-09-01 18:21:16.999053,20,Debit Card
T04486,U055,I0368,Electronics,W003,5,114.77,573.85,2024-09-26 18:21:16.999058,35,Net Banking
T04487,U468,I0076,Food,W008,8,905.0,7240.0,2025-01-22 18:21:16.999063,26,PayPal
T04488,U379,I0649,Electronics,W003,9,414.12,3727.08,2024-10-20 18:21:16.999068,37,Debit Card
T04489,U462,I0650,Furniture,W005,6,980.59,5883.54,2024-09-24 18:21:16.999074,34,Credit Card
T04490,U168,I0496,Furniture,W002,3,354.06,1062.18,2025-01-05 18:21:16.999083,31,Credit Card
T04491,U409,I0522,Furniture,W001,2,837.99,1675.98,2024-11-15 18:21:16.999092,25,PayPal
T04492,U025,I0201,Furniture,W010,3,263.82,791.46,2024-11-16 18:21:16.999100,3,PayPal
T04493,U131,I0830,Toys,W005,9,85.39,768.51,2024-11-28 18:21:16.999106,26,Credit Card
T04494,U325,I0346,Clothing,W005,7,41.42,289.94,2024-12-07 18:21:16.999111,35,Credit Card
T04495,U102,I0483,Clothing,W006,9,610.11,5490.99,2024-11-18 18:21:16.999117,36,Credit Card
T04496,U374,I0219,Toys,W002,6,318.46,1910.7599999999998,2024-12-18 18:21:16.999122,26,Debit Card
T04497,U282,I0060,Clothing,W009,8,449.08,3592.64,2024-12-08 18:21:16.999127,46,Debit Card
T04498,U296,I0991,Furniture,W002,9,820.46,7384.14,2024-10-15 18:21:16.999132,47,PayPal
T04499,U294,I0659,Clothing,W002,3,255.63,766.89,2025-01-27 18:21:16.999138,5,Debit Card
T04500,U422,I0619,Electronics,W005,7,315.57,2208.99,2025-01-26 18:21:16.999143,17,Net Banking
T04501,U452,I0550,Clothing,W009,9,846.88,7621.92,2024-12-04 18:21:16.999148,25,Credit Card
T04502,U263,I0646,Electronics,W004,2,497.83,995.66,2024-10-25 18:21:16.999154,43,PayPal
T04503,U478,I0911,Food,W006,7,829.39,5805.73,2024-09-01 18:21:16.999159,23,Debit Card
T04504,U414,I0221,Electronics,W002,5,380.73,1903.65,2024-11-11 18:21:16.999164,6,PayPal
T04505,U120,I0815,Electronics,W004,8,404.39,3235.12,2024-12-14 18:21:16.999169,43,Debit Card
T04506,U403,I0941,Furniture,W009,4,175.47,701.88,2024-11-06 18:21:16.999175,13,PayPal
T04507,U231,I0502,Furniture,W002,1,917.18,917.18,2024-11-03 18:21:16.999181,12,Credit Card
T04508,U291,I0133,Furniture,W001,8,897.82,7182.56,2024-10-06 18:21:16.999190,25,Credit Card
T04509,U488,I0846,Electronics,W004,6,984.37,5906.22,2025-01-12 18:21:16.999199,42,Credit Card
T04510,U161,I0053,Toys,W004,8,408.42,3267.36,2025-02-15 18:21:16.999208,42,Debit Card
T04511,U161,I0450,Furniture,W001,3,820.43,2461.29,2025-01-15 18:21:16.999217,1,PayPal
T04512,U078,I0062,Furniture,W004,8,420.8,3366.4,2025-01-09 18:21:16.999226,45,PayPal
T04513,U038,I0023,Electronics,W003,8,459.76,3678.08,2024-12-28 18:21:16.999234,46,PayPal
T04514,U394,I0044,Food,W002,1,831.7,831.7,2024-10-07 18:21:16.999243,22,Net Banking
T04515,U441,I0820,Food,W010,4,185.59,742.36,2024-11-15 18:21:16.999251,27,Debit Card
T04516,U028,I0558,Clothing,W004,7,228.11,1596.77,2025-01-30 18:21:16.999259,0,Credit Card
T04517,U462,I0659,Food,W008,1,321.58,321.58,2024-11-27 18:21:16.999268,31,Credit Card
T04518,U100,I0728,Furniture,W007,3,790.3,2370.8999999999996,2024-10-03 18:21:16.999277,11,PayPal
T04519,U294,I0852,Toys,W009,3,378.93,1136.79,2024-08-29 18:21:16.999286,45,PayPal
T04520,U400,I0047,Clothing,W008,6,364.59,2187.54,2024-10-23 18:21:16.999295,49,Net Banking
T04521,U124,I0859,Toys,W001,5,998.83,4994.150000000001,2024-11-17 18:21:16.999302,34,Debit Card
T04522,U405,I0820,Toys,W002,7,389.97,2729.79,2024-10-23 18:21:16.999307,25,PayPal
T04523,U092,I0024,Furniture,W002,3,255.29,765.87,2025-01-31 18:21:16.999313,30,PayPal
T04524,U255,I0657,Electronics,W008,1,626.98,626.98,2024-11-09 18:21:16.999318,11,Debit Card
T04525,U097,I0089,Electronics,W004,3,803.86,2411.58,2025-02-10 18:21:16.999323,28,PayPal
T04526,U006,I0174,Electronics,W009,8,78.91,631.28,2025-02-02 18:21:16.999329,4,Credit Card
T04527,U169,I0576,Food,W002,5,622.7,3113.5,2024-10-19 18:21:16.999338,34,Debit Card
T04528,U383,I0119,Electronics,W004,3,45.38,136.14000000000001,2025-01-24 18:21:16.999347,6,Credit Card
T04529,U271,I0735,Furniture,W001,8,531.07,4248.56,2024-12-01 18:21:16.999355,15,Net Banking
T04530,U108,I0668,Food,W003,6,264.42,1586.52,2024-12-28 18:21:16.999364,31,PayPal
T04531,U387,I0178,Electronics,W006,3,313.58,940.74,2024-12-17 18:21:16.999370,16,PayPal
T04532,U299,I0832,Toys,W009,5,472.43,2362.15,2024-09-30 18:21:16.999375,20,Debit Card
T04533,U047,I0924,Furniture,W001,1,927.84,927.84,2024-11-10 18:21:16.999381,26,Net Banking
T04534,U099,I0342,Furniture,W005,6,713.56,4281.36,2024-12-01 18:21:16.999386,39,Debit Card
T04535,U014,I0568,Clothing,W002,9,937.48,8437.32,2025-02-22 18:21:16.999391,46,Net Banking
T04536,U194,I0059,Furniture,W007,7,663.37,4643.59,2025-01-08 18:21:16.999396,14,Debit Card
T04537,U157,I0901,Toys,W004,8,17.04,136.32,2024-11-01 18:21:16.999401,22,Debit Card
T04538,U388,I0438,Furniture,W005,6,272.93,1637.58,2025-01-02 18:21:16.999406,7,PayPal
T04539,U154,I0428,Clothing,W008,5,906.71,4533.55,2025-01-30 18:21:16.999411,24,PayPal
T04540,U115,I0426,Furniture,W002,6,647.01,3882.06,2025-01-20 18:21:16.999417,10,Net Banking
T04541,U396,I0968,Furniture,W003,7,981.83,6872.81,2024-09-20 18:21:16.999422,20,Credit Card
T04542,U258,I0381,Clothing,W005,9,164.4,1479.6000000000001,2024-11-29 18:21:16.999427,9,Credit Card
T04543,U145,I0486,Furniture,W010,8,303.78,2430.24,2024-11-06 18:21:16.999432,49,Debit Card
T04544,U291,I0732,Food,W004,5,368.74,1843.7,2024-10-02 18:21:16.999437,8,PayPal
T04545,U010,I0185,Furniture,W005,7,333.29,2333.03,2024-12-06 18:21:16.999442,47,Debit Card
T04546,U368,I0559,Electronics,W003,8,259.47,2075.76,2024-08-31 18:21:16.999448,0,Net Banking
T04547,U214,I0460,Electronics,W009,1,449.03,449.03,2024-10-16 18:21:16.999453,21,Debit Card
T04548,U233,I0889,Food,W008,8,645.88,5167.04,2025-02-02 18:21:16.999458,5,Debit Card
T04549,U171,I0921,Furniture,W006,7,318.14,2226.98,2024-10-05 18:21:16.999463,29,Debit Card
T04550,U021,I0102,Toys,W001,2,88.9,177.8,2024-10-16 18:21:16.999468,33,Net Banking
T04551,U015,I0556,Furniture,W004,2,711.45,1422.9,2025-01-17 18:21:16.999474,12,Net Banking
T04552,U419,I0015,Electronics,W007,6,464.43,2786.58,2024-11-29 18:21:16.999479,21,Debit Card
T04553,U368,I0748,Clothing,W010,3,560.92,1682.7599999999998,2025-02-03 18:21:16.999485,5,PayPal
T04554,U126,I0873,Food,W005,1,460.85,460.85,2024-08-29 18:21:16.999490,40,Net Banking
T04555,U341,I0051,Clothing,W004,8,891.45,7131.6,2025-01-31 18:21:16.999500,45,Credit Card
T04556,U341,I0309,Toys,W009,7,563.16,3942.12,2024-11-20 18:21:16.999506,23,Debit Card
T04557,U213,I0034,Furniture,W008,4,924.04,3696.16,2025-01-10 18:21:16.999511,20,PayPal
T04558,U188,I0636,Toys,W003,1,515.47,515.47,2024-09-05 18:21:16.999516,38,Net Banking
T04559,U172,I0589,Clothing,W006,2,299.66,599.32,2025-01-08 18:21:16.999521,22,Debit Card
T04560,U480,I0904,Furniture,W004,9,361.89,3257.0099999999998,2024-09-30 18:21:16.999527,4,PayPal
T04561,U247,I0635,Toys,W007,4,526.91,2107.64,2024-09-15 18:21:16.999532,6,Credit Card
T04562,U005,I0205,Electronics,W001,3,534.69,1604.0700000000002,2024-10-16 18:21:16.999537,2,Net Banking
T04563,U231,I0740,Electronics,W001,8,690.46,5523.68,2025-01-16 18:21:16.999542,12,Net Banking
T04564,U201,I0070,Food,W006,4,232.25,929.0,2024-11-24 18:21:16.999548,11,Credit Card
T04565,U373,I0230,Electronics,W010,7,662.25,4635.75,2024-12-11 18:21:16.999553,5,Net Banking
T04566,U402,I0480,Electronics,W007,5,780.8,3904.0,2024-10-09 18:21:16.999558,33,PayPal
T04567,U149,I0533,Clothing,W009,5,679.83,3399.15,2024-09-09 18:21:16.999563,14,Net Banking
T04568,U072,I0108,Electronics,W007,6,487.01,2922.06,2025-02-22 18:21:16.999573,46,Debit Card
T04569,U492,I0876,Electronics,W009,4,991.76,3967.04,2025-01-10 18:21:16.999581,17,Credit Card
T04570,U500,I0241,Clothing,W010,2,410.77,821.54,2024-09-22 18:21:16.999589,48,Debit Card
T04571,U226,I0251,Electronics,W009,6,115.52,693.12,2025-01-02 18:21:16.999598,2,Net Banking
T04572,U074,I0135,Electronics,W008,5,823.29,4116.45,2024-10-10 18:21:16.999608,21,Debit Card
T04573,U307,I0090,Food,W007,3,220.08,660.24,2024-11-13 18:21:16.999617,34,PayPal
T04574,U169,I0591,Electronics,W003,4,716.15,2864.6,2024-10-18 18:21:16.999626,27,Debit Card
T04575,U249,I0440,Electronics,W003,3,187.19,561.5699999999999,2024-09-16 18:21:16.999635,40,PayPal
T04576,U280,I0689,Food,W005,3,26.71,80.13,2025-01-17 18:21:16.999641,41,PayPal
